created_at,text_clean,text_preprocessed,polarity_score,polarity
Sun Feb 09 15:45:06 +0000 2025,di otaknya hanya makan bergizi gratis dia tdk mikir anggaran dari mana coba cari solusinya utk  utang warisan babenya jatuh tempo   dana proyek ikn  lpgkg  mcerdaskan jutaan orang miskin agar sejahteramandiri  phk  kebocoran gt rp  t  daya beli masyarakat turun,"['otak', 'makan', 'gizi', 'gratis', 'mikir', 'anggar', 'coba', 'cari', 'solusi', 'utang', 'waris', 'babe', 'jatuh', 'tempo', 'dana', 'proyek', 'ikn', 'lpgkg', 'mcerdaskan', 'juta', 'orang', 'miskin', 'sejahteramandiri', 'phk', 'bocor', 'gitu', 'rp', 't', 'daya', 'beli', 'masyarakat', 'turun']",-8,negative
Mon Feb 10 11:12:46 +0000 2025,presiden prabowo tinjau program mbg di bogor tegaskan komitmen untuk anak bangsa  presiden prabowo subianto pada senin  februari  mengunjungi sdn kedung jaya  bogor kota bogor provinsi jawa barat untuk meninjau langsung pelaksanaan program makan bergizi gratis,"['presiden', 'prabowo', 'tinjau', 'program', 'mbg', 'bogor', 'komitmen', 'anak', 'bangsa', 'presiden', 'prabowo', 'subianto', 'senin', 'februari', 'unjung', 'sdn', 'kedung', 'jaya', 'bogor', 'kota', 'bogor', 'provinsi', 'jawa', 'barat', 'tinjau', 'langsung', 'laksana', 'program', 'makan', 'gizi', 'gratis']",9,positive
Mon Feb 10 11:05:25 +0000 2025,pak presiden sibuk kunjungan ke sekolah pak wapres sibuk ngintipin akun medsos 🤣🤣🤣  antusiasme tinggi terlihat saat presiden prabowo subianto mengunjungi sdn kedung jaya  dan  di kota bogor untuk meninjau langsung pelaksanaan program makan bergizi gratis mbg pada senin,"['presiden', 'sibuk', 'kunjung', 'sekolah', 'wapres', 'sibuk', 'ngintipin', 'akun', 'medsos', '', 'antusiasme', 'presiden', 'prabowo', 'subianto', 'unjung', 'sdn', 'kedung', 'jaya', 'kota', 'bogor', 'tinjau', 'langsung', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'senin']",17,positive
Mon Feb 10 11:08:31 +0000 2025,makan bergizi gratis yg sesungguhnya oke gas oke gas 🤪,"['makan', 'gizi', 'gratis', 'sungguh', 'oke', 'gas', 'oke', 'gas', '']",-1,negative
Sat Feb 08 06:29:11 +0000 2025,makan bergizi gratis🍽️  sponsored by bianglala metropolitan🚍,"['makan', 'gizi', 'gratis', 'sponsored', 'by', 'bianglala', 'metropolitan']",4,positive
Mon Feb 10 06:30:17 +0000 2025,presiden prabowo subianto mengecek langsung pelaksanaan program makan bergizi gratis di sdn  dan sdn  kedung jaya  bogor jawa barat senin  pagi  kedatangan prabowo yang mendadak itu disambut antusias oleh warga dan para pelajar di sdn  dan sdn  bogor jawa barat,"['presiden', 'prabowo', 'subianto', 'ecek', 'langsung', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'sdn', 'sdn', 'kedung', 'jaya', 'bogor', 'jawa', 'barat', 'senin', 'pagi', 'prabowo', 'dadak', 'sambut', 'antusias', 'warga', 'ajar', 'sdn', 'sdn', 'bogor', 'jawa', 'barat']",8,positive
Mon Feb 10 18:52:39 +0000 2025,untung gak ada sesi tanya jawab enakan makan burger gratis atau makanan bergizi gratis 🤣🤣,"['untung', 'gak', 'sesi', 'enak', 'makan', 'burger', 'gratis', 'makan', 'gizi', 'gratis', '']",3,positive
Mon Feb 10 09:08:51 +0000 2025,gibran rakabuming raka wakil presiden ri memantau pelaksanaan program makan bergizi gratis di sma negeri  surabaya senin  ia memastikan program tersebut berjalan optimal dan memberikan dampak nyata bagi siswa  gibran juga berdialog dengan para siswa,"['gibran', 'rakabuming', 'raka', 'wakil', 'presiden', 'ri', 'pantau', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'sma', 'negeri', 'surabaya', 'senin', 'program', 'jalan', 'optimal', 'dampak', 'nyata', 'siswa', 'gibran', 'dialog', 'siswa']",8,positive
Mon Feb 10 07:04:54 +0000 2025,polri kapolres trenggalek akbp indra ranudikarta sik  bersama jajaran forkopimda trenggalek mengikuti pembukaan launching makan bergizi gratis di smpn  suruh   polri terus berkomitmen  dengan maksimal berikan pelayanan kepada masyarakat,"['polri', 'kapolres', 'trenggalek', 'akbp', 'indra', 'ranudikarta', 'sik', 'jajar', 'forkopimda', 'trenggalek', 'buka', 'launching', 'makan', 'gizi', 'gratis', 'smpn', 'suruh', 'polri', 'komitmen', 'maksimal', 'layan', 'masyarakat']",1,positive
Mon Feb 10 05:48:45 +0000 2025,badan gizi nasional bgn menjadi salah satu instansi yang tak terdampak pemotongan anggaran yang dilakukan presiden prabowo subianto    kepala bgn dadan hindayana memastikan bahwa anggaran tetap utuh dan dialokasikan penuh untuk menyukseskan program makan bergizi gratis,"['badan', 'gizi', 'nasional', 'bgn', 'salah', 'instansi', 'dampak', 'potong', 'anggar', 'presiden', 'prabowo', 'subianto', 'kepala', 'bgn', 'dad', 'hindayana', 'anggar', 'utuh', 'alokasi', 'penuh', 'sukses', 'program', 'makan', 'gizi', 'gratis']",-3,negative
Sat Jan 25 12:31:57 +0000 2025,kepala badan gizi nasionaal serangga bisa jadi menu makan bergizi gratis,"['kepala', 'badan', 'gizi', 'nasionaal', 'serangga', 'menu', 'makan', 'gizi', 'gratis']",-3,negative
Mon Feb 10 01:44:45 +0000 2025,program makan bergizi gratis di papua untuk anakanak papua adalah langkah yang sangat tepat untuk meningkatkan kualitas hidup mereka,"['program', 'makan', 'gizi', 'gratis', 'papua', 'anakanak', 'papua', 'langkah', 'tingkat', 'kualitas', 'hidup']",7,positive
Mon Feb 10 08:04:11 +0000 2025,presiden ri jenderal tni purn h prabowo subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis mbg melalui program asta cita   polri berinovasi untuk meningkatkan kualitas maksimal berikan pelayanan kepada masyarakat dan,"['presiden', 'ri', 'jenderal', 'tni', 'purn', 'h', 'prabowo', 'subianto', 'inisiasi', 'program', 'tahan', 'pangan', 'nasional', 'makan', 'gizi', 'gratis', 'mbg', 'program', 'asta', 'cita', 'polri', 'inovasi', 'tingkat', 'kualitas', 'maksimal', 'layan', 'masyarakat']",14,positive
Sat Jan 25 08:04:26 +0000 2025,badan gizi nasional buka peluang serangga jadi menu makan bergizi gratis,"['badan', 'gizi', 'nasional', 'buka', 'peluang', 'serangga', 'menu', 'makan', 'gizi', 'gratis']",-3,negative
Mon Feb 10 01:55:54 +0000 2025,kenyataannya ade ade di papua menikmati program makan bergizi gratis,"['nyata', 'ade', 'ade', 'papua', 'nikmat', 'program', 'makan', 'gizi', 'gratis']",5,positive
Mon Feb 10 05:56:07 +0000 2025,sidak lagi prabowo cek makan bergizi gratis di sdn  dan sdn  bogor disambut antusias para pelajar  bogor — presiden ri prabowo subianto mengecek langsung pelaksanaan program makan bergizi gratis di sdn  dan sdn  kedung jaya  bogor jawa barat senin  pagi,"['sidak', 'prabowo', 'cek', 'makan', 'gizi', 'gratis', 'sdn', 'sdn', 'bogor', 'sambut', 'antusias', 'ajar', 'bogor', '', 'presiden', 'ri', 'prabowo', 'subianto', 'ecek', 'langsung', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'sdn', 'sdn', 'kedung', 'jaya', 'bogor', 'jawa', 'barat', 'senin', 'pagi']",1,positive
Wed Feb 05 09:31:31 +0000 2025,diawali baturetno makan bergizi gratis wonogiri bergulir mulai  februari  program makan bergizi gratis atau mbg di wonogiri bakal bergulir mulai  februari  dari wilayah baturetno,"['baturetno', 'makan', 'gizi', 'gratis', 'wonogiri', 'gulir', 'februari', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'wonogiri', 'gulir', 'februari', 'wilayah', 'baturetno']",-6,negative
Mon Feb 10 11:51:59 +0000 2025,tancap gas merealisasikan program revitalisasi tambak pantura jawa untuk mendukung pencapaian target swasembada pangan amp mendukung pelaksanaan program makan bergizi gratis mbg     radiarta,"['tancap', 'gas', 'realisasi', 'program', 'revitalisasi', 'tambak', 'pantura', 'jawa', 'dukung', 'capai', 'target', 'swasembada', 'pangan', 'amp', 'dukung', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'radiarta']",-3,negative
Thu Dec 12 07:32:23 +0000 2024,kritik makan bergizi gratis cuma rp ribu megawati dapete opo tho yo,"['kritik', 'makan', 'gizi', 'gratis', 'rp', 'ribu', 'megawati', 'dapete', 'opo', 'tho', 'yo']",-5,negative
Sun Feb 09 05:24:31 +0000 2025,gw lebih ikhlas dana makan bergizi gratis dialokasikan utk pendidikan gratis 😭  tetap tegar dan kuat ya nak insya allah jadi anak hebat kelak 💚,"['ikhlas', 'dana', 'makan', 'gizi', 'gratis', 'alokasi', 'didik', 'gratis', '', 'tegar', 'kuat', 'ya', 'nak', 'insya', 'allah', 'anak', 'hebat', 'kelak', '']",14,positive
Mon Feb 03 11:45:52 +0000 2025,tp kan bang nanti kebijakannya dianulir dan seketika kaum  lgs bilang pemerintah mendengar rakyatnya lalu dianggap pahlawan padahal mah emg pemerintah sengaja nyusahin dluan biar bisa alihkan isu pagar laut korupsi timah dab program makan bergizi gratis yg bermasalah 🙏,"['bang', 'bijak', 'anulir', 'kaum', 'lgs', 'bilang', 'perintah', 'dengar', 'rakyat', 'anggap', 'pahlawan', 'mah', 'perintah', 'sengaja', 'nyusahin', 'dluan', 'biar', 'alih', 'isu', 'pagar', 'laut', 'korupsi', 'timah', 'dab', 'program', 'makan', 'gizi', 'gratis', '']",-8,negative
Fri Feb 07 00:20:44 +0000 2025,program makan siang bergizi gratis adalah proramnya pak prabowo tapi kenapasebelum lengsernya pak jokowi gercep banget untuk membentuk bgn,"['program', 'makan', 'siang', 'gizi', 'gratis', 'proramnya', 'prabowo', 'kenapasebelum', 'lengser', 'jokowi', 'gercep', 'banget', 'bentuk', 'bgn']",5,positive
Thu Feb 06 12:43:16 +0000 2025,duitnya buat makan bergizi gratis daripada pendidikan amp kesehatan bukan prioritas,"['duit', 'makan', 'gizi', 'gratis', 'didik', 'amp', 'sehat', 'prioritas']",3,positive
Mon Feb 10 08:04:52 +0000 2025,presiden ri jenderal tni purn h prabowo subianto telah menginisiasi program ketahanan pangan nasional dan makan bergizi gratis mbg melalui program asta cita  polri terus berinovasi untuk meningkatkan kualitas maksimal berikan pelayanan kepada masyarakat,"['presiden', 'ri', 'jenderal', 'tni', 'purn', 'h', 'prabowo', 'subianto', 'inisiasi', 'program', 'tahan', 'pangan', 'nasional', 'makan', 'gizi', 'gratis', 'mbg', 'program', 'asta', 'cita', 'polri', 'inovasi', 'tingkat', 'kualitas', 'maksimal', 'layan', 'masyarakat']",14,positive
Fri Feb 07 00:37:42 +0000 2025,apalagi bu menkeu nyatakan postur apbn tidak berubah tapi penghematan yg dilakukan sdh mencapai  triliun lebih padahal program makan bergizi gratis anggaran  hanya rp triliun  ini belanja apa saja yg dihentikan uangnya mengalir ke rakyat gawat benar,"['bu', 'menkeu', 'nyata', 'postur', 'apbn', 'ubah', 'hemat', 'capai', 'triliun', 'program', 'makan', 'gizi', 'gratis', 'anggar', 'rp', 'triliun', 'belanja', 'henti', 'uang', 'alir', 'rakyat', 'gawat']",-5,negative
Fri Feb 07 10:04:55 +0000 2025,wakil presiden ri gibran rakabuming raka memantau pemberian makan bergizi gratis mbg di sekolah menengah pertama negeri smpn  kota bekasi jawa barat pada jumat   lt,"['wakil', 'presiden', 'ri', 'gibran', 'rakabuming', 'raka', 'pantau', 'makan', 'gizi', 'gratis', 'mbg', 'sekolah', 'negeri', 'smpn', 'kota', 'bekas', 'jawa', 'barat', 'jumat', 'lt']",10,positive
Sun Feb 09 01:25:16 +0000 2025,tni mendukung program unggulan program makan bergizi gratis untuk indonesia,"['tni', 'dukung', 'program', 'unggul', 'program', 'makan', 'gizi', 'gratis', 'indonesia']",4,positive
Tue Feb 04 12:53:32 +0000 2025,gibran minta masyarakat tak ragu evaluasi makan bergizi gratis,"['gibran', 'masyarakat', 'ragu', 'evaluasi', 'makan', 'gizi', 'gratis']",-3,negative
Fri Feb 07 04:58:59 +0000 2025,membangun ikn memberikan makan “bergizi gratis terus uangnya darimana akhirnya pangkas sana sini naik sana sini  malah menyulitkan rakyat  “kuat bawa sepikul bawa sepikul jangan kuat sepikut nekat mau bawa seratus pikul”   reyot regrek remuk jadinya,"['bangun', 'ikn', 'makan', '', 'gizi', 'gratis', 'uang', 'darimana', 'pangkas', 'sulit', 'rakyat', '', 'kuat', 'bawa', 'pikul', 'bawa', 'pikul', 'kuat', 'sepikut', 'nekat', 'bawa', 'ratus', 'pikul', '', 'reyot', 'regrek', 'remuk']",-23,negative
Tue Jan 14 00:26:38 +0000 2025,makan bergizi gratis itu kpinya sederhana  harus gratis nggak ada pungutan apapun ke anak ortu dan sekolah  harus bergizi cukup dan seimbang nutrisinya  harus bisa dimakan cukup jelas  sepertinya sejauh ini yg rada berhasil baru gratisnya aja ☺️  ayo perbaiki terus,"['makan', 'gizi', 'gratis', 'kpinya', 'sederhana', 'gratis', 'gak', 'pungut', 'anak', 'ortu', 'sekolah', 'gizi', 'imbang', 'nutrisi', 'makan', 'rada', 'hasil', 'gratis', '', 'ayo']",7,positive
Fri Feb 07 15:16:27 +0000 2025,lee manik hahahaahaaauang dari mana mau lanjutin ikn  dana buat makan bergizi gratis aja pengapm,"['lee', 'manik', 'hahahaahaaauang', 'lanjutin', 'ikn', 'dana', 'makan', 'gizi', 'gratis', 'pengapm']",4,positive
Fri Feb 07 11:32:00 +0000 2025,program mbg di papua dasco jangan cobacoba diteror kita akan tindak tegas  dasco merespons adanya kabar pihak yang mengancam sekolah penerima makan bergizi gratis di papua dasco mengatakan segala bentuk ancaman tidak bisa ditolerir  gtgt,"['program', 'mbg', 'papua', 'dasco', 'cobacoba', 'teror', 'tindak', 'dasco', 'respons', 'kabar', 'ancam', 'sekolah', 'terima', 'makan', 'gizi', 'gratis', 'papua', 'dasco', 'bentuk', 'ancam', 'tolerir', 'gtgt']",-2,negative
Fri Feb 07 14:01:00 +0000 2025,praske udien   pws     ogi  pendapatan kantin sekolah berkurang status dan gaji pekerja makan siang gratis tidak jelas makanan yang tidak bergizi potensi penyalahgunaan anggaran dll jadi dengan banyak nya masalah tersebut masyarakat jadi tidak paham tujuan program maslahat nya dimana,"['praske', 'udien', 'pws', 'ogi', 'kantin', 'sekolah', 'status', 'gaji', 'kerja', 'makan', 'siang', 'gratis', 'makan', 'gizi', 'potensi', 'penyalahgunaan', 'anggar', 'dll', 'nya', 'masyarakat', 'paham', 'tuju', 'program', 'maslahat', 'nya']",9,positive
Mon Feb 10 13:07:03 +0000 2025,perlukah makan bergizi gratis dievaluasi pakar ugm sebut masih banyak kekurangan,"['makan', 'gizi', 'gratis', 'evaluasi', 'pakar', 'ugm']",-1,negative
Thu Feb 06 21:38:22 +0000 2025,makan bergizi gratis tapi ada yang keracunan giliran makanannya ga enakga tempting ga boleh protes ga boleh di photo,"['makan', 'gizi', 'gratis', 'racun', 'gilir', 'makan', 'gak', 'enakga', 'tempting', 'gak', 'protes', 'gak', 'photo']",-3,negative
Fri Feb 07 09:40:36 +0000 2025,ababil panjenengan belum terbiasa efisiensi ya  efisiensi itu tidak menghilangkan anggaran hanya beda alokasi dari yang sebelumnya operasional jadi makan bergizi gratis,"['ababil', 'panjenengan', 'efisiensi', 'ya', 'efisiensi', 'hilang', 'anggar', 'beda', 'alokasi', 'operasional', 'makan', 'gizi', 'gratis']",4,positive
Sun Feb 09 10:01:02 +0000 2025,ternyata  bersaudara oren  abu  mujaer  item putih  sama emaknya  jadi  😅  kalo ngasi makan sebanyak ini jadi kayak program makan bergizi gratis,"['saudara', 'oren', 'abu', 'mujaer', 'item', 'putih', 'emaknya', '', 'kalo', 'ngasi', 'makan', 'kayak', 'program', 'makan', 'gizi', 'gratis']",-10,negative
Fri Feb 07 10:43:51 +0000 2025,gpp lah om dia aja nalangin anggaran makan bersama eh makan bergizi gratis dari kantong pribadi lahannya ratusan ribu ha juga rela diserahkan ke negara buat dipakai untuk kepentingan rakyat katanya,"['gpp', 'nalangin', 'anggar', 'makan', 'eh', 'makan', 'gizi', 'gratis', 'kantong', 'pribadi', 'lahan', 'ratus', 'ribu', 'ha', 'rela', 'serah', 'negara', 'pakai', 'rakyat']",5,positive
Sun Feb 02 23:15:01 +0000 2025,yth pk  mohon makan bergizi gratis sebaiknya dihilangkan kata gratisnya anggaran belanja kl dicutoff smp t berasal dr apbn yg dikumpulkan dr  pajak rakyat termasuk ortu siswa yg dpt maksi sama sj artinya gk gratis pak jelas dibayar dr apbn ganti msb aja,"['yth', 'pk', 'mohon', 'makan', 'gizi', 'gratis', 'hilang', 'gratis', 'anggar', 'belanja', 'kl', 'dicutoff', 'smp', 't', 'apbn', 'kumpul', 'pajak', 'rakyat', 'ortu', 'siswa', 'maksi', 'sj', 'gak', 'gratis', 'bayar', 'apbn', 'ganti', 'msb']",-1,negative
Thu Feb 06 15:14:39 +0000 2025,anggaran ikn diblokir menkeu anggarannya tidak ada semua digunakan untuk membiayai makan bergizi gratis,"['anggar', 'ikn', 'blokir', 'menkeu', 'anggar', 'biaya', 'makan', 'gizi', 'gratis']",3,positive
Fri Feb 07 01:43:31 +0000 2025,dari postingan sendiri aja udh kebantah kalo program makan siang gratis itu bagus ga semua siswa butuh makan siang gratis banyak makanan rumah mereka yg lebih bergizi makan siang gratis tidak tepat sasaran,"['postingan', 'udah', 'ban', 'kalo', 'program', 'makan', 'siang', 'gratis', 'bagus', 'gak', 'siswa', 'butuh', 'makan', 'siang', 'gratis', 'makan', 'rumah', 'gizi', 'makan', 'siang', 'gratis', 'sasar']",-1,negative
Fri Feb 07 10:01:39 +0000 2025,namun ada sejumlah penyesuaian mengingat keterbatasan anggaran karena adanya program prioritas lain seperti program makan bergizi gratis,"['sesuai', 'batas', 'anggar', 'program', 'prioritas', 'program', 'makan', 'gizi', 'gratis']",3,positive
Fri Feb 07 02:22:47 +0000 2025,n pendidikan dan kesehatan hanya jadi prioritas pendukung buat menomorsatukan makan bergizi gratis program tolol itu rakyat dibiarkan bodoh dan menderita oleh rezim yang otoriter biar lenggang kekuasaan mereka  tahun sekali rakyat hanya dijadikan mainan elit politik,"['n', 'didik', 'sehat', 'prioritas', 'dukung', 'menomorsatukan', 'makan', 'gizi', 'gratis', 'program', 'tolol', 'rakyat', 'biar', 'bodoh', 'derita', 'rezim', 'otoriter', 'biar', 'lenggang', 'kuasa', 'rakyat', 'main', 'elit', 'politik']",-3,negative
Mon Feb 03 16:19:21 +0000 2025,program makan bergizi gratis realita makanan selalu kureng tapi salah  rumah anggota penyelenggara program terlihat ada mobil pengawalan skrg punya alphardvellfire baru beberapa mobil bgn selalu ada disitu dan beberapa waktu lalu anaknya sunatan dgn acara yg wah 😍,"['program', 'makan', 'gizi', 'gratis', 'realita', 'makan', 'reng', 'salah', 'rumah', 'anggota', 'selenggara', 'program', 'mobil', 'skrg', 'alphardvellfire', 'mobil', 'bgn', 'situ', 'anak', 'sunat', 'acara', '']",1,positive
Mon Feb 10 11:24:29 +0000 2025,itu samahalnya mensubsidi makan bwt anak² ga peduli anak org kayamiskin padahal selalu koar² subsidi tepat sasaran memberi makan anak org mampu yg dirumah menunya jauh lebih bergizi adalah mnghambur²kan anggaran dg tidak tepat baiknya diganti pendidikan gratis yg tidak mampu,"['samahalnya', 'subsidi', 'makan', 'bwt', 'anak', 'gak', 'peduli', 'anak', 'orang', 'kayamiskin', 'koar', 'subsidi', 'sasar', 'makan', 'anak', 'orang', 'rumah', 'menu', 'gizi', 'mnghambur kan', 'anggar', 'dg', 'ganti', 'didik', 'gratis']",9,positive
Mon Feb 10 23:23:42 +0000 2025,makan bergizi gratis berobat gratis cek kesehatan gratis sekolah gratis  yang bayar cuma parkir sama nitip makan aja,"['makan', 'gizi', 'gratis', 'obat', 'gratis', 'cek', 'sehat', 'gratis', 'sekolah', 'gratis', 'bayar', 'parkir', 'nitip', 'makan']",-2,negative
Thu Feb 06 10:00:08 +0000 2025,ngomong efisiensi aneh banget tapi jumlah mentri dan stafsusnya membludak bagi kuenya keliatan banget tapi buat ngegaji mereka dan buat makan yg tidak bergizi gratis anggaran untuk rakyat yg dipangkas habisan,"['ngomong', 'efisiensi', 'aneh', 'banget', 'tri', 'stafsusnya', 'membludak', 'kue', 'liat', 'banget', 'ngegaji', 'makan', 'gizi', 'gratis', 'anggar', 'rakyat', 'pangkas', 'habis']",6,positive
Fri Feb 07 03:15:52 +0000 2025,semua funding ini distop demi membiayai makan bergizi gratis yang bentuknya ngga kayak makanan amp ngga bergizi itu 🤗,"['funding', 'stop', 'biaya', 'makan', 'gizi', 'gratis', 'bentuk', 'ngga', 'kayak', 'makan', 'amp', 'ngga', 'gizi', '']",-3,negative
Sun Feb 09 01:20:49 +0000 2025,makan bergizi gratis emang se berpengaruh itu kah buat masa depan anak² sekolah,"['makan', 'gizi', 'gratis', 'pengaruh', 'kah', 'anak', 'sekolah']",4,positive
Mon Feb 10 04:02:30 +0000 2025,saatnya  tweet   listing coin mbg dan ikn untuk mensupport program makan bergizi gratis dan pembangunan ikn  sudahi efisiensi anggaran kasian pejabat gak bisa ganti mobil dan beliin tas buat istri  kasian rakyat yang buka foto copyan,"['tweet', 'listing', 'coin', 'mbg', 'ikn', 'mensupport', 'program', 'makan', 'gizi', 'gratis', 'bangun', 'ikn', 'efisiensi', 'anggar', 'kasi', 'jabat', 'gak', 'ganti', 'mobil', 'beliin', 'tas', 'istri', 'kasi', 'rakyat', 'buka', 'foto', 'copyan']",-3,negative
